i,c16,i,i,i,i
49,Aluminum,6600,66,1,1
49,Iron,3500,7,3,5
49,Copper,62000,31,6,3
49,Aluminum,19500,39,3,1
49,Gold,76000,38,6,17
49,Sandstone,5200,26,2,16
49,Sandstone,40500,27,5,18
49,Marble,32000,16,6,16
49,Aluminum,25000,5,7,18
49,Gold,200,1,2,18
49,Gold,135000,90,5,14
49,Iron,118000,59,6,6
49,Copper,64500,43,5,6
49,Copper,4600,23,2,17
49,Marble,105000,21,7,13
49,Iron,365000,73,7,15
49,Sandstone,5400,54,1,18
49,Sandstone,2100,21,1,11
49,Aluminum,9100,91,1,8
49,Gold,84000,56,5,9
49,Iron,45000,9,7,4
49,Aluminum,8900,89,1,5
49,Copper,92000,92,4,7
49,Sandstone,345000,69,7,13
49,Copper,455000,91,7,20
49,Sandstone,90000,45,6,11
49,Marble,42000,21,6,13
49,Gold,45000,45,4,3
49,Iron,28000,56,3,15
49,Sandstone,144000,96,5,5
49,Aluminum,48000,48,4,9
49,Sandstone,6000,6,4,5
49,Gold,7500,15,3,7
49,Marble,148500,99,5,15
49,Sandstone,88500,59,5,2
49,Gold,102000,51,6,7
49,Marble,8000,16,3,17
49,Gold,104000,52,6,9
49,Sandstone,55000,11,7,5
49,Sandstone,500000,100,7,13
49,Gold,6400,32,2,4
49,Iron,146000,73,6,9
49,Copper,33000,66,3,9
49,Copper,14200,71,2,13
49,Iron,170000,85,6,15
49,Sandstone,49000,49,4,18
49,Sandstone,5500,11,3,17
49,Copper,87000,58,5,2
49,Marble,35500,71,3,14
49,Aluminum,81000,54,5,11
49,Sandstone,25500,51,3,3
49,Copper,18000,36,3,14
49,Aluminum,9600,48,2,7
49,Marble,9200,46,2,15
49,Gold,29500,59,3,7
49,Iron,174000,87,6,13
49,Sandstone,29500,59,3,8
49,Iron,3100,31,1,14
49,Copper,20000,10,6,8
49,Aluminum,182000,91,6,19
49,Copper,25000,50,3,14
49,Copper,104000,52,6,7
49,Aluminum,69000,69,4,14
49,Iron,25000,25,4,20
49,Copper,11000,22,3,20
49,Aluminum,375000,75,7,18
49,Iron,370000,74,7,8
49,Aluminum,12000,6,6,13
49,Iron,1000,1,4,16
49,Aluminum,139500,93,5,17
49,Gold,10000,100,1,17
49,Copper,2800,28,1,11
49,Aluminum,67500,45,5,17
49,Iron,45000,45,4,12
49,Copper,4800,24,2,11
49,Aluminum,295000,59,7,4
49,Aluminum,59000,59,4,16
49,Gold,105000,70,5,1
49,Marble,132000,66,6,15
49,Gold,182000,91,6,7
49,Iron,2400,24,1,17
49,Aluminum,84000,42,6,7
49,Gold,6600,33,2,17
49,Aluminum,50000,25,6,19
49,Aluminum,2700,27,1,17
49,Iron,132000,88,5,16
49,Copper,14800,74,2,4
49,Aluminum,4000,40,1,19
49,Aluminum,16500,33,3,11
49,Marble,35000,70,3,20
49,Sandstone,35500,71,3,13
49,Aluminum,133500,89,5,12
49,Marble,55000,11,7,12
49,Iron,7400,37,2,15
49,Iron,8600,43,2,1
49,Copper,5600,28,2,16
49,Iron,78000,78,4,19
49,Sandstone,96000,64,5,7
49,Gold,15200,76,2,2
49,Marble,20000,10,6,1
49,Iron,127500,85,5,1
49,Gold,44500,89,3,9
49,Gold,145500,97,5,6
49,Sandstone,305000,61,7,19
49,Aluminum,400,4,1,3
49,Marble,27000,18,5,3
49,Gold,9700,97,1,4
49,Copper,8500,85,1,12
49,Aluminum,62000,62,4,16
49,Marble,300000,60,7,15
49,Gold,22500,45,3,8
49,Copper,200,1,2,10
49,Sandstone,15200,76,2,4
49,Marble,129000,86,5,6
49,Aluminum,13500,9,5,15
49,Sandstone,435000,87,7,6
49,Copper,56000,28,6,20
49,Aluminum,65000,65,4,6
49,Aluminum,12200,61,2,10
49,Sandstone,9800,98,1,1
49,Aluminum,4700,47,1,18
49,Sandstone,49500,99,3,1
49,Iron,32500,65,3,10
49,Marble,455000,91,7,11
49,Marble,8400,42,2,18
49,Copper,34000,68,3,15
49,Aluminum,4700,47,1,20
49,Marble,19000,95,2,11
50,Copper,49500,99,3,19
50,Sandstone,95000,19,7,12
50,Copper,25000,50,3,5
50,Gold,117000,78,5,1
50,Copper,31500,21,5,16
50,Copper,17000,34,3,9
50,Copper,95000,19,7,5
50,Marble,310000,62,7,6
50,Gold,2600,13,2,20
50,Copper,75000,75,4,2
50,Copper,4500,3,5,13
50,Gold,1500,15,1,10
50,Gold,800,8,1,15
50,Iron,20000,4,7,17
50,Sandstone,2400,12,2,4
50,Sandstone,10200,51,2,15
50,Aluminum,85500,57,5,6
50,Sandstone,92000,92,4,16
50,Aluminum,3400,34,1,19
50,Copper,147000,98,5,12
50,Sandstone,13400,67,2,17
50,Aluminum,128000,64,6,18
50,Marble,100500,67,5,15
50,Aluminum,4700,47,1,3
50,Aluminum,36000,36,4,17
50,Marble,92000,92,4,11
50,Iron,150000,30,7,15
50,Iron,4900,49,1,9
50,Gold,2800,14,2,6
50,Copper,25000,50,3,14
50,Marble,45000,30,5,15
50,Marble,43000,43,4,16
50,Gold,490000,98,7,3
50,Marble,9000,45,2,9
50,Copper,72000,36,6,19
50,Copper,325000,65,7,16
50,Sandstone,3600,36,1,9
50,Sandstone,3900,39,1,4
50,Aluminum,135000,27,7,19
50,Gold,46000,46,4,10
50,Marble,35500,71,3,10
50,Marble,59000,59,4,10
50,Iron,7200,72,1,8
50,Copper,4000,40,1,6
50,Marble,72000,36,6,3
50,Gold,7500,5,5,16
50,Aluminum,16200,81,2,3
50,Aluminum,120000,80,5,8
50,Marble,2400,12,2,4
50,Aluminum,10500,21,3,6
50,Marble,7500,15,3,1
50,Copper,24000,12,6,10
50,Iron,105000,21,7,8
50,Copper,7100,71,1,7
50,Copper,98000,49,6,15
50,Copper,2800,14,2,10
50,Copper,79500,53,5,18
50,Iron,164000,82,6,2
50,Marble,34000,34,4,16
50,Gold,76000,76,4,8
50,Marble,45000,30,5,18
50,Marble,5500,55,1,17
50,Marble,10500,21,3,12
50,Gold,90000,45,6,11
50,Copper,49500,33,5,1
50,Gold,5300,53,1,12
50,Marble,8000,80,1,15
50,Marble,5300,53,1,2
50,Iron,5300,53,1,5
50,Gold,9600,48,2,2
50,Sandstone,4000,40,1,2
50,Gold,111000,74,5,7
50,Gold,14000,28,3,11
50,Aluminum,56000,28,6,3
50,Copper,88500,59,5,1
50,Aluminum,29500,59,3,6
50,Marble,6000,60,1,1
50,Gold,100,1,1,17
50,Copper,99000,99,4,6
50,Marble,33000,66,3,6
50,Gold,29500,59,3,4
50,Aluminum,4500,9,3,18
50,Sandstone,5500,55,1,4
50,Gold,39000,26,5,7
50,Copper,7200,36,2,10
50,Sandstone,28000,14,6,18
50,Marble,15000,10,5,13
50,Sandstone,7900,79,1,1
50,Sandstone,142500,95,5,7
50,Sandstone,83000,83,4,20
50,Gold,2500,25,1,5
50,Marble,9000,90,1,7
50,Marble,142000,71,6,11
50,Aluminum,30000,30,4,10
50,Aluminum,48000,48,4,5
50,Sandstone,14000,70,2,7
50,Marble,15500,31,3,9
50,Gold,6000,12,3,18
50,Marble,900,9,1,6
50,Marble,172000,86,6,1
50,Gold,42000,42,4,10
50,Aluminum,17500,35,3,3
50,Sandstone,5800,58,1,20
50,Iron,42000,21,6,7
50,Gold,275000,55,7,18
50,Iron,57000,38,5,4
50,Sandstone,7500,5,5,2
50,Gold,95000,19,7,7
50,Iron,475000,95,7,8
50,Iron,21000,42,3,9
50,Copper,4800,48,1,14
50,Sandstone,355000,71,7,1
50,Iron,38000,19,6,13
50,Iron,8200,82,1,19
50,Sandstone,84000,56,5,9
50,Gold,345000,69,7,20
50,Gold,385000,77,7,16
50,Sandstone,123000,82,5,18
50,Iron,110000,22,7,17
50,Aluminum,3000,15,2,13
50,Aluminum,100000,20,7,5
50,Aluminum,76500,51,5,17
50,Marble,15400,77,2,18
50,Aluminum,250000,50,7,17
50,Marble,2200,11,2,5
50,Gold,1900,19,1,9
50,Sandstone,5800,29,2,18
50,Iron,64500,43,5,7
50,Copper,9000,45,2,2
50,Marble,95000,95,4,9
50,Gold,200000,100,6,9
50,Gold,36000,72,3,16
50,Sandstone,5400,27,2,8
50,Marble,8700,87,1,18
50,Aluminum,46500,93,3,18
50,Sandstone,148000,74,6,4
50,Gold,25000,5,7,1
50,Aluminum,84000,84,4,15
50,Copper,445000,89,7,2
50,Iron,200000,100,6,14
50,Sandstone,115500,77,5,8
50,Gold,205000,41,7,11
50,Copper,1400,7,2,16
50,Aluminum,33000,22,5,7
50,Sandstone,88000,88,4,2
50,Sandstone,8100,81,1,4
50,Aluminum,9900,99,1,19
50,Copper,2200,22,1,12
50,Gold,5200,26,2,18
50,Marble,20000,100,2,8
50,Iron,1400,14,1,19
50,Marble,10800,54,2,19
50,Iron,9600,96,1,10
50,Iron,97500,65,5,4
50,Aluminum,29000,29,4,16
50,Iron,62000,31,6,5
50,Copper,9600,96,1,18
50,Copper,72000,36,6,10
50,Copper,86000,43,6,7
50,Gold,21000,14,5,3
50,Marble,60000,40,5,13
50,Copper,10400,52,2,15
50,Iron,136500,91,5,13
50,Aluminum,95000,95,4,4
50,Copper,6700,67,1,1
50,Sandstone,20000,100,2,9
50,Copper,64500,43,5,11
50,Copper,27000,54,3,6
50,Marble,10800,54,2,7
50,Copper,475000,95,7,4
50,Iron,6000,60,1,20
50,Gold,3000,6,3,2
50,Aluminum,71000,71,4,14
50,Iron,133500,89,5,20
50,Copper,4200,21,2,7
50,Marble,70000,14,7,13
50,Aluminum,24000,48,3,3
50,Iron,54000,27,6,7
50,Iron,150000,75,6,14
50,Iron,1000,2,3,7
50,Sandstone,600,3,2,7
50,Copper,13000,26,3,18
50,Copper,30000,20,5,16
50,Gold,11200,56,2,3
50,Gold,90000,45,6,6
50,Aluminum,74000,37,6,18
50,Copper,7000,70,1,3
50,Marble,60000,60,4,8
50,Sandstone,18000,9,6,3
50,Sandstone,18000,36,3,6
50,Sandstone,7700,77,1,6
50,Aluminum,5800,58,1,20
50,Iron,78000,39,6,6
50,Copper,5900,59,1,7
50,Iron,82500,55,5,20
50,Aluminum,3200,16,2,7
50,Gold,17800,89,2,19
50,Aluminum,17600,88,2,9
50,Marble,50000,25,6,13
50,Gold,55000,55,4,11
50,Gold,66000,33,6,1
50,Aluminum,130500,87,5,17
50,Marble,22000,22,4,1
50,Marble,16400,82,2,1
50,Gold,10000,100,1,19
50,Marble,65000,13,7,1
50,Iron,146000,73,6,1
50,Copper,16400,82,2,16
50,Iron,1000,5,2,16
50,Sandstone,152000,76,6,20
50,Marble,62000,62,4,8
50,Sandstone,12000,12,4,8
50,Aluminum,1200,12,1,14
50,Iron,10000,20,3,18
50,Copper,69000,46,5,7
50,Iron,300,3,1,16
50,Marble,265000,53,7,13
50,Copper,420000,84,7,6
50,Marble,7000,7,4,6
50,Iron,90000,45,6,1
50,Copper,35500,71,3,3
50,Copper,5000,1,7,5
50,Iron,345000,69,7,18
50,Copper,165000,33,7,13
50,Gold,3000,6,3,11
50,Gold,5000,5,4,13
50,Sandstone,72000,36,6,6
50,Gold,70500,47,5,18
50,Aluminum,47000,47,4,3
50,Gold,54000,54,4,16
50,Gold,465000,93,7,10
50,Aluminum,18000,9,6,1
50,Sandstone,42000,84,3,2
50,Iron,86000,86,4,9
50,Marble,8600,86,1,20
50,Sandstone,4200,42,1,5
50,Aluminum,186000,93,6,19
50,Copper,8000,16,3,17
50,Aluminum,6800,68,1,9
50,Copper,62000,62,4,4
50,Aluminum,500,5,1,18
50,Iron,188000,94,6,17
50,Iron,178000,89,6,13
50,Sandstone,160000,32,7,6
50,Sandstone,180000,90,6,9
50,Gold,63000,63,4,20
50,Marble,2500,5,3,9
50,Iron,185000,37,7,13
50,Iron,5000,10,3,11
50,Sandstone,67500,45,5,15
50,Iron,25500,51,3,19
50,Aluminum,96000,96,4,1
50,Marble,38000,19,6,15
50,Aluminum,73000,73,4,1
50,Gold,19600,98,2,1
50,Sandstone,15800,79,2,9
50,Iron,92000,46,6,6
50,Iron,41000,82,3,18
50,Iron,16000,8,6,14
50,Gold,8200,41,2,18
50,Marble,455000,91,7,1
50,Aluminum,141000,94,5,8
50,Aluminum,20000,100,2,7
50,Marble,8100,81,1,19
50,Copper,6400,32,2,5
50,Iron,330000,66,7,5
50,Marble,43500,87,3,10
50,Aluminum,19500,13,5,15
50,Sandstone,355000,71,7,11
50,Sandstone,3400,17,2,6
50,Copper,7800,39,2,15
50,Copper,55000,11,7,18
50,Marble,144000,72,6,14
50,Copper,475000,95,7,16
50,Aluminum,43000,43,4,2
50,Iron,8200,82,1,3
50,Gold,4000,40,1,11
50,Sandstone,62000,31,6,11
50,Copper,36000,36,4,12
50,Gold,64000,32,6,16
50,Copper,14800,74,2,2
50,Aluminum,80000,80,4,14
50,Iron,133500,89,5,17
50,Iron,10400,52,2,15
50,Sandstone,400000,80,7,13
50,Aluminum,290000,58,7,7
50,Marble,7200,36,2,8
50,Iron,29500,59,3,12
50,Gold,225000,45,7,1
50,Sandstone,138000,92,5,9
50,Copper,400,4,1,18
50,Copper,35000,7,7,14
50,Marble,45000,90,3,8
50,Sandstone,350000,70,7,12
50,Sandstone,370000,74,7,10
50,Gold,50000,10,7,6
50,Copper,200,1,2,4
50,Iron,2800,28,1,4
50,Gold,56000,28,6,14
50,Copper,92000,46,6,17
50,Iron,39000,39,4,18
50,Marble,14000,7,6,20
50,Gold,10600,53,2,14
50,Gold,4600,46,1,9
50,Aluminum,5500,55,1,19
50,Copper,3800,19,2,13
50,Gold,84000,56,5,13
50,Marble,184000,92,6,18
50,Aluminum,52000,26,6,13
50,Copper,97000,97,4,12
50,Gold,9600,96,1,12
50,Marble,9800,98,1,5
50,Marble,4000,20,2,20
50,Gold,122000,61,6,1
50,Aluminum,15000,15,4,4
50,Copper,64500,43,5,1
50,Copper,50000,25,6,4
50,Iron,70500,47,5,14
50,Iron,5200,26,2,4
50,Sandstone,39000,39,4,17
50,Marble,90000,18,7,17
50,Sandstone,92000,46,6,10
50,Aluminum,29000,58,3,3
50,Aluminum,5000,50,1,1
50,Copper,4000,4,4,18
50,Iron,7400,74,1,13
50,Copper,30500,61,3,14
50,Sandstone,9000,6,5,15
50,Sandstone,1600,16,1,4
50,Gold,2700,27,1,2
50,Marble,139500,93,5,16
50,Iron,4400,44,1,2
50,Copper,38000,76,3,7
50,Copper,178000,89,6,16
50,Aluminum,132000,88,5,13
50,Aluminum,11000,22,3,6
50,Marble,6400,32,2,11
50,Sandstone,164000,82,6,11
50,Sandstone,56000,56,4,5
50,Copper,7800,78,1,15
50,Gold,250000,50,7,19
50,Copper,2800,28,1,1
50,Iron,102000,68,5,16
50,Aluminum,2200,22,1,15
50,Iron,2000,2,4,6
50,Marble,11000,55,2,2
50,Iron,166000,83,6,11
50,Sandstone,700,7,1,9
50,Copper,6800,34,2,2
50,Sandstone,5000,25,2,7
50,Aluminum,93000,93,4,11
50,Copper,76500,51,5,15
50,Marble,2400,24,1,17
50,Iron,265000,53,7,7
50,Gold,25000,5,7,2
50,Marble,3700,37,1,5
50,Sandstone,13500,27,3,13
50,Aluminum,1500,1,5,7
50,Marble,6400,64,1,13
50,Iron,300,3,1,4
50,Aluminum,76000,38,6,2
50,Sandstone,96000,96,4,19
50,Iron,198000,99,6,19
50,Aluminum,10000,10,4,1
50,Iron,144000,72,6,6
50,Iron,45000,45,4,7
50,Copper,42500,85,3,19
50,Sandstone,490000,98,7,15
50,Aluminum,75000,15,7,2
50,Marble,175000,35,7,20
50,Aluminum,182000,91,6,7
50,Marble,43000,43,4,14
50,Gold,12000,6,6,16
50,Marble,67500,45,5,2
50,Gold,24000,24,4,6
50,Iron,17800,89,2,17
50,Sandstone,5500,55,1,6
50,Copper,47000,47,4,4
50,Marble,1400,14,1,2
50,Copper,200000,40,7,18
50,Aluminum,34000,17,6,7
50,Gold,8900,89,1,19
50,Gold,29000,58,3,2
50,Aluminum,1600,16,1,6
50,Sandstone,88000,88,4,8
50,Aluminum,50000,10,7,9
50,Aluminum,7100,71,1,7
50,Sandstone,290000,58,7,1
50,Sandstone,117000,78,5,13
50,Gold,2600,13,2,9
50,Iron,27500,55,3,3
50,Copper,255000,51,7,16
50,Iron,96000,96,4,13
50,Copper,280000,56,7,10
50,Iron,141000,94,5,5
50,Iron,80000,80,4,15
50,Iron,52000,52,4,4
50,Sandstone,7000,7,4,13
50,Marble,96000,64,5,16
50,Copper,495000,99,7,5
50,Aluminum,370000,74,7,16
50,Gold,10000,5,6,8
50,Gold,9700,97,1,3
50,Aluminum,250000,50,7,4
50,Copper,1500,3,3,17
50,Copper,128000,64,6,11
50,Gold,490000,98,7,13
50,Iron,9600,48,2,20
50,Marble,4000,40,1,2
50,Gold,49500,33,5,18
50,Gold,56000,56,4,10
50,Iron,490000,98,7,15
50,Sandstone,77000,77,4,13
50,Copper,2400,12,2,10
50,Iron,15000,15,4,11
50,Copper,104000,52,6,7
50,Iron,78000,39,6,18
50,Sandstone,45000,30,5,16
50,Marble,425000,85,7,10
50,Marble,1200,6,2,2
50,Gold,3200,16,2,12
50,Iron,47500,95,3,7
50,Sandstone,9000,90,1,20
50,Aluminum,26000,26,4,9
50,Iron,105000,70,5,5
50,Gold,40500,81,3,3
50,Sandstone,400000,80,7,6
50,Copper,162000,81,6,17
50,Iron,42500,85,3,2
50,Gold,46000,92,3,5
50,Sandstone,38000,76,3,13
50,Iron,16400,82,2,1
50,Marble,11000,22,3,11
50,Iron,40500,81,3,4
50,Copper,19500,39,3,17
50,Marble,174000,87,6,13
50,Gold,38000,19,6,2
50,Iron,18600,93,2,18
50,Copper,4000,4,4,17
50,Iron,46000,92,3,8
50,Iron,8700,87,1,8
50,Copper,48000,32,5,17
50,Iron,4000,20,2,2
50,Copper,8200,82,1,4
50,Marble,124500,83,5,1
50,Iron,200000,40,7,11
50,Iron,105000,70,5,6
50,Sandstone,21000,42,3,8
50,Sandstone,135000,90,5,16
50,Copper,21000,14,5,18
50,Copper,500,1,3,14
50,Gold,7500,15,3,13
50,Marble,9000,45,2,14
50,Aluminum,6400,64,1,2
50,Aluminum,21000,14,5,6
50,Iron,40000,8,7,20
50,Aluminum,2000,4,3,20
50,Sandstone,61500,41,5,8
50,Copper,7200,72,1,2
50,Marble,8400,42,2,13
50,Iron,142000,71,6,17
50,Copper,22000,22,4,18
50,Sandstone,130000,26,7,13
50,Gold,1600,8,2,19
50,Aluminum,15000,3,7,11
50,Gold,114000,57,6,19
50,Aluminum,19500,39,3,4
50,Copper,15000,75,2,13
50,Copper,300,3,1,10
50,Iron,99000,99,4,1
50,Marble,18000,36,3,12
50,Marble,61000,61,4,17
50,Copper,34000,17,6,18
50,Marble,125000,25,7,6
50,Marble,11600,58,2,4
50,Sandstone,136500,91,5,1
50,Iron,340000,68,7,10
50,Iron,2800,28,1,10
50,Sandstone,155000,31,7,5
50,Copper,43500,29,5,8
50,Sandstone,47000,47,4,1
50,Iron,28500,57,3,9
50,Sandstone,15000,15,4,13
50,Copper,30000,6,7,19
50,Gold,5000,5,4,20
50,Marble,3600,18,2,7
50,Copper,255000,51,7,7
50,Copper,16000,16,4,13
50,Marble,480000,96,7,14
50,Marble,118500,79,5,15
50,Gold,4800,24,2,17
50,Copper,93000,93,4,5
50,Iron,4000,8,3,16
50,Sandstone,16000,80,2,8
50,Iron,200,1,2,16
50,Gold,35000,70,3,8
50,Aluminum,10200,51,2,5
50,Iron,3300,33,1,4
50,Sandstone,9500,19,3,10
50,Sandstone,2300,23,1,14
50,Sandstone,144000,72,6,10
50,Sandstone,5900,59,1,18
50,Marble,235000,47,7,12
50,Aluminum,22000,22,4,17
50,Marble,5400,54,1,19
50,Sandstone,370000,74,7,11
50,Iron,130000,65,6,12
50,Sandstone,25000,25,4,1
50,Iron,105000,21,7,10
50,Gold,2000,4,3,11
51,Gold,145000,29,7,3
51,Sandstone,4200,21,2,3
51,Copper,32000,32,4,13
51,Sandstone,38000,38,4,8
51,Gold,192000,96,6,13
51,Sandstone,1900,19,1,9
51,Aluminum,450000,90,7,9
51,Aluminum,13000,26,3,13
51,Gold,110000,22,7,3
51,Sandstone,10000,20,3,5
51,Iron,15800,79,2,9
51,Aluminum,79500,53,5,14
51,Gold,11000,11,4,13
51,Marble,2500,25,1,13
51,Iron,37500,75,3,15
51,Aluminum,8200,41,2,8
51,Marble,43500,87,3,10
51,Iron,4500,3,5,5
51,Iron,48000,48,4,7
51,Gold,345000,69,7,17
51,Sandstone,132000,88,5,10
51,Sandstone,12800,64,2,16
51,Iron,10000,100,1,15
51,Sandstone,108000,54,6,17
51,Marble,2200,22,1,6
51,Iron,465000,93,7,8
51,Aluminum,12400,62,2,6
51,Gold,360000,72,7,19
51,Iron,4000,2,6,7
51,Aluminum,2500,5,3,6
51,Aluminum,36000,36,4,11
51,Marble,150000,30,7,9
51,Aluminum,43000,43,4,10
51,Gold,80000,80,4,11
51,Gold,64500,43,5,18
51,Copper,98000,49,6,15
51,Aluminum,58000,29,6,20
51,Aluminum,58000,29,6,9
51,Aluminum,3200,16,2,7
51,Marble,2000,20,1,3
51,Iron,310000,62,7,6
51,Sandstone,10000,2,7,3
51,Copper,600,6,1,12
51,Copper,128000,64,6,11
51,Copper,46000,46,4,14
51,Aluminum,17600,88,2,1
51,Marble,76500,51,5,16
51,Marble,144000,72,6,13
51,Gold,11600,58,2,6
51,Copper,7400,37,2,14
51,Iron,44000,22,6,8
51,Sandstone,6000,30,2,17
51,Sandstone,5000,25,2,3
51,Iron,1400,14,1,14
51,Gold,75000,15,7,9
51,Copper,144000,96,5,2
51,Sandstone,95000,95,4,7
51,Marble,140000,70,6,6
51,Aluminum,4400,22,2,18
51,Aluminum,7200,72,1,19
51,Iron,81000,54,5,11
51,Copper,4500,45,1,7
51,Marble,188000,94,6,3
51,Copper,9000,45,2,7
51,Sandstone,102000,68,5,15
51,Marble,1400,14,1,19
51,Aluminum,115000,23,7,7
51,Sandstone,10000,2,7,6
51,Sandstone,76500,51,5,19
51,Iron,20000,100,2,2
51,Gold,28500,57,3,20
51,Iron,41000,41,4,3
51,Copper,16400,82,2,1
51,Marble,2000,20,1,6
51,Iron,39000,39,4,19
51,Copper,156000,78,6,17
51,Sandstone,3700,37,1,6
51,Sandstone,94500,63,5,14
51,Iron,8400,84,1,15
51,Sandstone,18200,91,2,13
51,Copper,36000,18,6,10
51,Copper,84000,42,6,5
51,Copper,13000,65,2,9
51,Aluminum,6400,32,2,20
51,Aluminum,900,9,1,2
51,Aluminum,88500,59,5,7
51,Copper,94000,47,6,6
51,Gold,10400,52,2,20
51,Sandstone,3000,15,2,8
51,Iron,6500,65,1,6
51,Sandstone,25000,5,7,20
51,Aluminum,72000,72,4,4
51,Iron,2800,28,1,1
51,Marble,25000,50,3,10
51,Sandstone,120000,24,7,17
51,Marble,27500,55,3,19
51,Iron,63000,42,5,7
51,Sandstone,420000,84,7,15
51,Copper,57000,57,4,13
51,Marble,139500,93,5,10
51,Aluminum,86000,86,4,11
51,Iron,420000,84,7,11
51,Copper,2400,12,2,9
51,Sandstone,13800,69,2,19
51,Iron,118000,59,6,11
51,Copper,46500,31,5,12
51,Sandstone,240000,48,7,18
51,Gold,45000,9,7,2
51,Gold,2400,12,2,18
51,Gold,11000,22,3,9
51,Sandstone,49000,98,3,19
51,Iron,43000,86,3,4
51,Copper,185000,37,7,2
51,Aluminum,2400,24,1,2
51,Sandstone,175000,35,7,4
51,Copper,39500,79,3,8
51,Aluminum,22500,45,3,14
51,Copper,8000,8,4,20
51,Iron,57000,38,5,12
51,Sandstone,11000,11,4,11
51,Copper,68000,34,6,6
51,Sandstone,6400,32,2,2
51,Marble,50000,50,4,15
51,Sandstone,140000,70,6,12
51,Iron,800,4,2,17
51,Aluminum,68000,34,6,16
51,Marble,800,8,1,8
51,Sandstone,67000,67,4,13
51,Iron,66000,66,4,12
51,Gold,5000,25,2,6
51,Iron,63000,63,4,18
51,Aluminum,19000,19,4,2
51,Sandstone,15500,31,3,10
51,Aluminum,1600,16,1,10
51,Copper,46500,31,5,8
51,Gold,96000,48,6,14
51,Copper,31500,63,3,2
51,Gold,99000,99,4,8
51,Iron,17200,86,2,13
51,Aluminum,30000,20,5,20
51,Sandstone,36500,73,3,18
51,Copper,16000,16,4,4
51,Copper,29000,29,4,7
51,Marble,27500,55,3,8
51,Iron,8000,4,6,20
51,Gold,2200,22,1,3
51,Sandstone,415000,83,7,3
51,Copper,86000,86,4,7
51,Marble,27000,54,3,2
51,Iron,64500,43,5,20
51,Sandstone,16600,83,2,5
51,Marble,39000,78,3,3
51,Aluminum,34500,23,5,20
51,Marble,20000,40,3,18
51,Iron,9000,45,2,12
51,Copper,5900,59,1,15
51,Aluminum,176000,88,6,13
51,Marble,41000,82,3,1
51,Sandstone,59000,59,4,9
51,Gold,122000,61,6,17
51,Gold,178000,89,6,18
51,Marble,30000,20,5,9
51,Gold,19000,95,2,11
51,Sandstone,7600,76,1,8
51,Copper,150000,30,7,13
51,Aluminum,9500,19,3,19
51,Gold,19600,98,2,1
51,Iron,7400,74,1,14
51,Copper,250000,50,7,9
51,Copper,73500,49,5,10
51,Gold,100000,100,4,8
51,Sandstone,31000,62,3,18
51,Marble,215000,43,7,1
51,Gold,420000,84,7,15
51,Sandstone,88000,44,6,20
51,Aluminum,3800,19,2,8
51,Sandstone,72000,48,5,18
51,Copper,93000,62,5,12
51,Gold,42000,42,4,13
51,Sandstone,8400,42,2,15
51,Gold,124500,83,5,14
51,Sandstone,11500,23,3,2
51,Iron,70500,47,5,6
51,Iron,73000,73,4,11
51,Iron,9800,49,2,5
51,Copper,15000,15,4,17
51,Iron,82000,41,6,10
51,Marble,420000,84,7,9
51,Gold,129000,86,5,2
51,Iron,900,9,1,15
51,Iron,17500,35,3,6
51,Marble,5300,53,1,13
51,Gold,48000,48,4,2
51,Aluminum,420000,84,7,12
51,Copper,25500,17,5,15
51,Marble,65000,65,4,5
51,Marble,150000,30,7,4
51,Iron,8000,4,6,9
51,Copper,395000,79,7,6
51,Gold,132000,66,6,17
51,Aluminum,16000,80,2,18
51,Iron,11800,59,2,13
51,Sandstone,45000,9,7,4
51,Gold,41500,83,3,6
51,Marble,3500,7,3,18
51,Gold,30000,30,4,12
51,Iron,21000,14,5,17
51,Gold,33000,66,3,7
51,Gold,10000,2,7,6
51,Gold,105000,70,5,5
51,Sandstone,3500,7,3,1
51,Iron,410000,82,7,5
51,Copper,10500,21,3,13
51,Sandstone,56000,56,4,6
51,Aluminum,33500,67,3,6
51,Copper,17000,85,2,13
51,Sandstone,69000,69,4,3
51,Gold,42000,84,3,19
51,Copper,5400,27,2,13
51,Gold,182000,91,6,17
51,Aluminum,44000,44,4,7
51,Iron,6000,60,1,3
51,Aluminum,25500,17,5,18
51,Iron,100000,100,4,14
51,Gold,460000,92,7,1
51,Copper,470000,94,7,15
51,Marble,17600,88,2,13
51,Copper,70000,14,7,13
51,Gold,175000,35,7,16
51,Sandstone,46500,31,5,2
51,Iron,27500,55,3,9
51,Sandstone,2500,25,1,17
51,Aluminum,63000,63,4,18
51,Sandstone,15000,75,2,6
51,Sandstone,32500,65,3,6
51,Iron,16000,16,4,4
51,Marble,142000,71,6,1
51,Sandstone,114000,76,5,2
51,Marble,97000,97,4,9
51,Iron,52000,26,6,15
51,Marble,26000,13,6,14
51,Marble,230000,46,7,17
51,Gold,140000,28,7,17
51,Aluminum,245000,49,7,12
51,Iron,6000,60,1,17
51,Iron,49000,49,4,1
51,Sandstone,31500,21,5,10
51,Iron,175000,35,7,7
51,Gold,23500,47,3,9
51,Marble,15800,79,2,4
51,Marble,9800,98,1,3
51,Copper,21500,43,3,10
51,Aluminum,3300,33,1,5
51,Aluminum,6400,64,1,8
51,Aluminum,18000,9,6,14
51,Sandstone,17500,35,3,7
