i,c16,i,i,i,i
52,Sandstone,16800,84,2,15
52,Gold,44000,44,4,8
52,Aluminum,83000,83,4,12
52,Copper,115000,23,7,6
52,Sandstone,355000,71,7,14
52,Marble,9400,47,2,1
52,Marble,118000,59,6,17
52,Gold,4000,40,1,12
52,Aluminum,58500,39,5,11
52,Copper,111000,74,5,9
52,Copper,8700,87,1,6
52,Aluminum,30000,60,3,4
52,Aluminum,155000,31,7,5
52,Copper,400,2,2,17
52,Iron,430000,86,7,16
52,Gold,500,1,3,16
52,Gold,330000,66,7,10
52,Copper,12000,6,6,1
52,Marble,15800,79,2,8
52,Aluminum,6100,61,1,20
52,Iron,14000,28,3,9
52,Marble,1000,2,3,18
52,Copper,5000,25,2,6
52,Gold,71000,71,4,7
52,Sandstone,117000,78,5,19
52,Marble,2400,24,1,10
52,Iron,16400,82,2,5
52,Gold,57000,57,4,18
52,Sandstone,300,3,1,5
52,Sandstone,17800,89,2,7
52,Sandstone,77000,77,4,9
52,Aluminum,4500,9,3,1
52,Marble,110000,55,6,1
52,Gold,16000,8,6,12
52,Aluminum,38000,38,4,12
52,Copper,48000,48,4,10
52,Sandstone,20000,100,2,13
52,Marble,1500,1,5,2
52,Sandstone,6700,67,1,11
52,Sandstone,13500,9,5,12
52,Marble,43000,86,3,5
52,Sandstone,7000,7,4,7
52,Copper,50000,50,4,11
52,Copper,13600,68,2,18
52,Sandstone,9400,94,1,20
52,Sandstone,17600,88,2,19
52,Gold,425000,85,7,14
52,Aluminum,71000,71,4,20
52,Aluminum,800,8,1,3
52,Marble,18000,90,2,12
52,Sandstone,100500,67,5,10
52,Sandstone,45000,30,5,18
52,Copper,11000,22,3,9
52,Marble,4200,21,2,5
52,Iron,44500,89,3,13
52,Copper,38000,38,4,20
52,Gold,2100,21,1,1
52,Gold,5000,50,1,2
52,Marble,42000,28,5,6
52,Iron,255000,51,7,6
52,Marble,8100,81,1,8
52,Marble,5200,26,2,11
52,Copper,400,4,1,15
52,Gold,186000,93,6,19
52,Iron,36000,18,6,7
52,Sandstone,2600,26,1,17
52,Iron,82500,55,5,15
52,Copper,147000,98,5,10
52,Aluminum,235000,47,7,1
52,Aluminum,300,3,1,6
52,Gold,5800,29,2,4
52,Aluminum,6200,31,2,19
52,Gold,28000,56,3,18
52,Gold,47000,94,3,5
52,Marble,29500,59,3,4
52,Marble,17000,34,3,17
52,Marble,78000,78,4,5
52,Marble,20000,100,2,7
52,Gold,45000,30,5,13
52,Marble,14400,72,2,17
52,Gold,8500,85,1,17
52,Aluminum,185000,37,7,15
52,Marble,82000,41,6,16
52,Marble,118500,79,5,8
52,Copper,79500,53,5,11
52,Iron,144000,72,6,7
52,Gold,700,7,1,9
52,Iron,120000,80,5,5
52,Sandstone,112500,75,5,14
52,Aluminum,45500,91,3,11
52,Gold,30000,60,3,3
52,Sandstone,47000,47,4,12
52,Sandstone,5300,53,1,8
52,Aluminum,4700,47,1,20
52,Gold,4800,24,2,19
52,Iron,96000,96,4,5
52,Marble,13200,66,2,11
52,Copper,29000,58,3,16
52,Copper,2000,10,2,8
52,Iron,11000,22,3,14
52,Gold,15000,75,2,17
52,Aluminum,66000,33,6,9
52,Sandstone,2000,4,3,9
52,Marble,4800,48,1,18
52,Copper,39500,79,3,10
52,Gold,390000,78,7,16
52,Sandstone,88000,88,4,2
52,Sandstone,1600,8,2,17
52,Sandstone,1500,3,3,15
52,Gold,50000,50,4,6
52,Copper,22500,45,3,11
52,Sandstone,9000,6,5,10
52,Gold,445000,89,7,14
52,Aluminum,64000,32,6,13
52,Iron,64500,43,5,9
52,Gold,60000,12,7,5
52,Iron,4500,9,3,16
52,Gold,52000,52,4,2
52,Aluminum,5400,27,2,3
52,Marble,400000,80,7,4
52,Iron,19400,97,2,13
52,Copper,16600,83,2,18
52,Gold,65000,13,7,1
52,Sandstone,11500,23,3,13
52,Iron,18600,93,2,13
52,Gold,7000,7,4,20
52,Sandstone,14200,71,2,19
52,Aluminum,8500,17,3,19
52,Marble,132000,88,5,16
52,Gold,165000,33,7,16
52,Aluminum,270000,54,7,13
52,Iron,285000,57,7,5
52,Iron,9200,46,2,17
52,Aluminum,1600,16,1,9
52,Sandstone,111000,74,5,11
52,Aluminum,19000,19,4,18
52,Marble,110000,55,6,8
52,Aluminum,35500,71,3,12
52,Copper,72000,48,5,11
52,Gold,13500,27,3,4
52,Gold,85000,17,7,2
52,Marble,96000,64,5,4
52,Copper,140000,28,7,17
52,Marble,7000,35,2,2
52,Iron,20000,4,7,4
52,Aluminum,38000,38,4,14
52,Sandstone,80000,80,4,11
52,Marble,102000,51,6,17
52,Sandstone,28500,19,5,13
52,Aluminum,2000,2,4,11
52,Iron,13000,65,2,4
52,Iron,48000,96,3,6
52,Gold,10200,51,2,1
52,Iron,11000,11,4,7
52,Sandstone,3000,15,2,16
52,Marble,96000,96,4,9
52,Copper,33000,22,5,19
52,Copper,86000,86,4,17
52,Sandstone,135000,27,7,6
52,Copper,60000,30,6,7
52,Sandstone,210000,42,7,14
52,Aluminum,104000,52,6,10
52,Gold,6800,34,2,1
52,Gold,450000,90,7,20
52,Iron,305000,61,7,5
52,Aluminum,16800,84,2,18
52,Sandstone,500,5,1,17
52,Aluminum,58500,39,5,12
52,Copper,410000,82,7,2
52,Sandstone,91000,91,4,6
52,Aluminum,90000,90,4,10
52,Iron,117000,78,5,1
52,Sandstone,12800,64,2,12
52,Sandstone,155000,31,7,15
52,Gold,14800,74,2,20
52,Gold,124000,62,6,4
52,Copper,12000,12,4,6
52,Copper,50000,25,6,6
52,Copper,290000,58,7,3
52,Marble,14400,72,2,19
52,Sandstone,182000,91,6,17
52,Iron,14000,70,2,10
52,Sandstone,170000,85,6,14
52,Marble,36000,36,4,15
52,Sandstone,51000,34,5,2
52,Copper,36500,73,3,20
52,Copper,215000,43,7,19
52,Gold,58000,58,4,15
52,Gold,80000,16,7,12
52,Gold,410000,82,7,12
52,Aluminum,360000,72,7,7
52,Iron,4800,24,2,20
52,Copper,500,1,3,9
52,Aluminum,6400,64,1,6
52,Aluminum,7000,7,4,17
52,Marble,3100,31,1,2
52,Copper,14000,28,3,15
52,Marble,97000,97,4,19
52,Marble,17800,89,2,18
52,Marble,41000,82,3,17
52,Gold,19000,19,4,6
52,Marble,9600,96,1,8
52,Iron,12500,25,3,7
52,Aluminum,36000,36,4,20
52,Copper,6000,12,3,17
52,Sandstone,38000,19,6,8
52,Iron,1400,14,1,2
52,Sandstone,45000,45,4,3
52,Copper,800,8,1,20
52,Sandstone,73000,73,4,11
52,Aluminum,17000,34,3,9
52,Sandstone,4100,41,1,19
52,Marble,8000,80,1,17
52,Gold,81000,81,4,17
52,Gold,14000,14,4,3
52,Sandstone,78000,39,6,6
52,Copper,15000,10,5,6
52,Copper,15200,76,2,12
52,Sandstone,27000,18,5,6
52,Copper,1000,5,2,16
52,Aluminum,34000,34,4,15
52,Marble,9600,96,1,5
52,Marble,17400,87,2,4
52,Iron,148000,74,6,9
52,Aluminum,14200,71,2,8
52,Marble,1600,16,1,16
52,Copper,7000,35,2,5
52,Sandstone,147000,98,5,14
52,Copper,106500,71,5,3
52,Iron,1300,13,1,18
52,Copper,35000,35,4,4
52,Gold,2100,21,1,9
52,Gold,11500,23,3,12
52,Copper,40500,81,3,5
52,Gold,15800,79,2,19
52,Aluminum,35000,7,7,2
52,Gold,55000,11,7,13
52,Gold,90000,45,6,6
52,Iron,9600,96,1,13
52,Marble,19200,96,2,18
52,Aluminum,10000,2,7,1
52,Copper,162000,81,6,17
52,Gold,240000,48,7,13
52,Gold,24500,49,3,5
52,Marble,3100,31,1,7
52,Sandstone,46500,93,3,13
52,Gold,90000,45,6,18
53,Aluminum,37000,74,3,12
53,Gold,6000,6,4,14
53,Sandstone,15000,75,2,8
53,Sandstone,93000,62,5,9
53,Iron,40000,80,3,11
53,Aluminum,72000,72,4,11
53,Aluminum,470000,94,7,10
53,Copper,100500,67,5,17
53,Gold,13000,13,4,13
53,Sandstone,80000,16,7,4
53,Sandstone,310000,62,7,15
53,Marble,17200,86,2,9
53,Iron,22000,22,4,3
53,Gold,7800,39,2,12
53,Gold,93000,62,5,18
53,Copper,8600,86,1,18
53,Marble,5500,11,3,15
53,Copper,10500,21,3,11
53,Gold,41000,41,4,12
53,Aluminum,85000,85,4,7
53,Aluminum,89000,89,4,1
53,Gold,41500,83,3,4
53,Marble,1200,12,1,15
53,Sandstone,115000,23,7,8
53,Sandstone,14000,28,3,4
53,Iron,15600,78,2,7
53,Sandstone,182000,91,6,3
53,Copper,50000,50,4,3
53,Iron,90000,90,4,13
53,Iron,15200,76,2,1
53,Aluminum,61000,61,4,1
53,Sandstone,370000,74,7,10
53,Aluminum,2500,5,3,16
53,Sandstone,140000,28,7,6
53,Copper,48000,96,3,10
53,Gold,9000,18,3,17
53,Sandstone,7400,74,1,9
53,Sandstone,2400,12,2,5
53,Iron,500,5,1,11
53,Aluminum,1600,16,1,10
53,Iron,3000,30,1,1
53,Aluminum,5800,29,2,1
53,Gold,18000,12,5,6
53,Gold,27000,18,5,16
53,Sandstone,4900,49,1,8
53,Iron,10000,5,6,2
53,Sandstone,38000,19,6,2
53,Aluminum,9900,99,1,1
53,Aluminum,86000,43,6,12
53,Copper,84000,56,5,2
53,Aluminum,43000,86,3,8
53,Marble,3000,6,3,2
53,Gold,5400,27,2,3
53,Copper,5800,29,2,18
53,Sandstone,1500,1,5,9
53,Marble,31000,62,3,19
53,Gold,36000,72,3,1
53,Gold,2400,12,2,3
53,Sandstone,230000,46,7,6
53,Gold,6800,68,1,4
53,Iron,145500,97,5,12
53,Copper,93000,62,5,11
53,Gold,1800,9,2,2
53,Gold,20000,4,7,9
53,Sandstone,7000,7,4,15
53,Aluminum,270000,54,7,16
53,Marble,14500,29,3,5
53,Copper,69000,69,4,1
53,Iron,5000,5,4,5
53,Aluminum,40500,81,3,10
53,Copper,13800,69,2,3
53,Marble,12000,12,4,5
53,Gold,19600,98,2,1
53,Marble,455000,91,7,4
53,Aluminum,34000,34,4,10
53,Iron,94000,47,6,2
53,Aluminum,8200,82,1,18
53,Sandstone,19800,99,2,6
53,Sandstone,23500,47,3,13
53,Gold,33000,66,3,10
53,Aluminum,117000,78,5,17
53,Marble,47000,47,4,3
53,Sandstone,44000,88,3,5
53,Iron,340000,68,7,8
53,Copper,138000,69,6,16
53,Aluminum,12200,61,2,20
53,Aluminum,130500,87,5,9
53,Iron,470000,94,7,2
53,Marble,51000,51,4,17
53,Iron,28500,19,5,1
53,Iron,35500,71,3,16
53,Gold,134000,67,6,5
53,Marble,90000,60,5,6
53,Gold,45000,90,3,6
53,Marble,6900,69,1,6
53,Iron,5200,52,1,11
53,Iron,35000,7,7,17
53,Marble,158000,79,6,15
53,Marble,41000,82,3,12
53,Gold,62000,62,4,13
53,Sandstone,200000,100,6,18
53,Sandstone,52000,26,6,5
53,Aluminum,104000,52,6,7
53,Iron,198000,99,6,16
53,Sandstone,16400,82,2,11
53,Gold,72000,72,4,16
53,Aluminum,24000,24,4,19
53,Copper,11600,58,2,6
53,Aluminum,22500,15,5,9
53,Aluminum,10200,51,2,10
53,Aluminum,32000,32,4,1
53,Copper,28000,56,3,2
53,Iron,30000,30,4,20
53,Gold,76000,38,6,3
53,Copper,10000,20,3,11
53,Marble,7800,78,1,13
53,Aluminum,255000,51,7,11
53,Copper,360000,72,7,10
53,Sandstone,32000,32,4,13
53,Marble,21000,14,5,1
53,Gold,11000,11,4,6
53,Gold,17500,35,3,5
53,Marble,10000,50,2,8
53,Gold,6000,6,4,13
53,Copper,25500,51,3,1
53,Gold,8700,87,1,9
53,Aluminum,94000,47,6,2
53,Gold,53000,53,4,1
53,Sandstone,5400,27,2,17
53,Aluminum,60000,40,5,20
53,Copper,148500,99,5,17
53,Marble,8300,83,1,4
53,Aluminum,21000,42,3,6
53,Aluminum,58000,58,4,9
53,Copper,19400,97,2,7
53,Gold,18000,18,4,10
53,Aluminum,6400,64,1,8
53,Gold,1600,8,2,5
53,Sandstone,65000,65,4,6
53,Gold,63000,63,4,8
53,Gold,138000,69,6,11
53,Copper,51000,51,4,12
53,Aluminum,31000,31,4,6
53,Gold,31500,21,5,16
53,Gold,3000,30,1,20
53,Gold,20000,40,3,10
53,Sandstone,7400,74,1,7
53,Gold,430000,86,7,6
53,Iron,134000,67,6,3
53,Sandstone,176000,88,6,10
53,Marble,13000,13,4,2
53,Marble,122000,61,6,10
53,Aluminum,7000,14,3,15
53,Gold,31000,31,4,1
53,Marble,61000,61,4,18
53,Aluminum,2800,28,1,17
53,Aluminum,600,3,2,3
53,Sandstone,41000,82,3,4
53,Iron,196000,98,6,14
53,Marble,23000,46,3,3
53,Marble,10500,7,5,1
53,Iron,26500,53,3,8
53,Marble,81000,54,5,11
53,Copper,2500,25,1,11
53,Sandstone,26000,26,4,12
53,Iron,8200,82,1,1
53,Gold,9000,45,2,19
53,Copper,55000,11,7,5
53,Copper,7900,79,1,19
53,Iron,2000,4,3,15
53,Iron,4200,42,1,8
53,Sandstone,430000,86,7,17
53,Gold,7000,70,1,10
53,Copper,10200,51,2,20
53,Iron,118000,59,6,8
53,Sandstone,22000,11,6,20
53,Gold,2300,23,1,11
53,Sandstone,133500,89,5,19
53,Marble,9900,99,1,13
53,Marble,29000,58,3,19
53,Copper,18000,9,6,3
53,Marble,100500,67,5,13
53,Copper,64500,43,5,15
53,Aluminum,11800,59,2,5
53,Aluminum,445000,89,7,13
53,Aluminum,13000,65,2,19
53,Aluminum,6000,12,3,8
53,Sandstone,485000,97,7,5
53,Gold,98000,49,6,18
53,Marble,215000,43,7,12
53,Copper,260000,52,7,17
53,Marble,18000,12,5,19
53,Aluminum,9000,6,5,4
53,Sandstone,6000,12,3,9
53,Aluminum,415000,83,7,15
53,Iron,6200,62,1,20
53,Iron,94000,47,6,2
53,Marble,77000,77,4,10
53,Marble,325000,65,7,10
53,Copper,19000,38,3,18
53,Aluminum,12500,25,3,18
53,Iron,27000,27,4,7
53,Copper,184000,92,6,15
53,Marble,80000,16,7,16
53,Iron,95000,95,4,10
53,Copper,10600,53,2,2
53,Aluminum,7700,77,1,5
53,Sandstone,45000,45,4,14
53,Iron,490000,98,7,4
53,Iron,4500,9,3,16
53,Iron,2800,14,2,3
53,Aluminum,900,9,1,18
53,Aluminum,148000,74,6,12
53,Aluminum,8000,80,1,4
53,Gold,5000,25,2,20
53,Sandstone,2600,26,1,9
53,Aluminum,4200,21,2,7
53,Copper,132000,88,5,4
53,Marble,111000,74,5,20
53,Aluminum,4000,8,3,1
53,Marble,51000,34,5,18
53,Iron,8600,86,1,3
53,Sandstone,3100,31,1,5
53,Gold,405000,81,7,15
53,Gold,7900,79,1,20
53,Gold,19000,38,3,17
53,Iron,33000,66,3,13
53,Sandstone,94500,63,5,13
53,Aluminum,220000,44,7,8
53,Aluminum,84000,56,5,14
53,Aluminum,49500,33,5,13
53,Iron,17500,35,3,7
53,Gold,38500,77,3,19
53,Marble,39000,78,3,2
53,Sandstone,36500,73,3,4
53,Sandstone,31500,21,5,11
53,Copper,37000,74,3,9
53,Gold,16800,84,2,16
53,Marble,102000,68,5,14
53,Copper,60000,40,5,12
53,Marble,395000,79,7,1
53,Copper,37000,74,3,12
53,Aluminum,9000,90,1,12
53,Aluminum,6200,31,2,9
53,Sandstone,33000,33,4,18
53,Iron,78000,78,4,18
53,Iron,20000,40,3,5
53,Iron,24000,12,6,4
53,Aluminum,5400,27,2,19
53,Marble,46000,23,6,6
53,Iron,32000,16,6,3
53,Marble,1600,16,1,5
53,Iron,80000,40,6,19
53,Aluminum,480000,96,7,10
53,Aluminum,15500,31,3,1
53,Copper,49500,33,5,3
53,Marble,12200,61,2,13
53,Marble,92000,92,4,7
53,Iron,3000,6,3,15
53,Iron,70000,35,6,13
53,Iron,7600,76,1,7
53,Copper,178000,89,6,3
53,Gold,9000,45,2,12
53,Aluminum,7800,78,1,16
53,Sandstone,500,5,1,10
53,Sandstone,14000,70,2,7
53,Aluminum,21000,42,3,5
53,Marble,8200,82,1,17
53,Aluminum,4300,43,1,1
53,Marble,7500,75,1,16
53,Aluminum,9000,45,2,8
53,Aluminum,99000,99,4,11
53,Marble,9700,97,1,15
53,Copper,86000,86,4,12
53,Iron,9000,9,4,15
53,Marble,84000,84,4,17
53,Iron,39500,79,3,11
53,Copper,33000,33,4,1
53,Marble,33500,67,3,4
53,Copper,5000,1,7,15
53,Iron,7600,76,1,15
53,Aluminum,24500,49,3,15
53,Aluminum,5400,54,1,8
53,Iron,310000,62,7,12
53,Aluminum,41500,83,3,3
53,Copper,96000,64,5,5
53,Copper,54000,27,6,18
53,Iron,39000,26,5,5
53,Sandstone,215000,43,7,8
53,Sandstone,129000,86,5,14
53,Gold,48000,24,6,9
53,Sandstone,3200,16,2,11
53,Iron,164000,82,6,14
53,Gold,96000,64,5,19
53,Sandstone,2000,2,4,16
53,Marble,495000,99,7,7
53,Aluminum,88000,88,4,5
53,Gold,19500,13,5,20
53,Marble,200000,100,6,19
53,Marble,1700,17,1,20
53,Sandstone,52500,35,5,9
53,Sandstone,6300,63,1,5
53,Sandstone,63000,63,4,11
53,Marble,70000,70,4,11
53,Aluminum,360000,72,7,3
53,Marble,23500,47,3,17
53,Sandstone,84000,84,4,19
53,Sandstone,112000,56,6,9
53,Aluminum,2000,2,4,15
53,Iron,1600,8,2,7
53,Copper,110000,55,6,11
53,Sandstone,118000,59,6,8
53,Aluminum,70000,35,6,11
53,Gold,74000,37,6,16
53,Copper,85000,17,7,8
53,Gold,4600,23,2,8
53,Aluminum,18000,36,3,7
53,Copper,34000,34,4,9
53,Marble,141000,94,5,12
53,Sandstone,70000,14,7,5
53,Gold,1500,1,5,4
53,Aluminum,1700,17,1,16
53,Iron,145500,97,5,16
53,Marble,470000,94,7,14
53,Iron,425000,85,7,2
53,Iron,57000,38,5,12
53,Marble,1500,1,5,18
53,Iron,66000,33,6,7
53,Aluminum,90000,90,4,1
53,Sandstone,91000,91,4,7
53,Marble,30000,15,6,8
53,Aluminum,230000,46,7,2
53,Iron,65000,65,4,13
53,Marble,18800,94,2,19
53,Marble,4600,23,2,10
53,Copper,132000,88,5,2
53,Iron,16600,83,2,2
53,Gold,39000,26,5,14
53,Iron,380000,76,7,3
53,Aluminum,8600,43,2,20
53,Aluminum,7100,71,1,12
53,Copper,7200,36,2,7
53,Gold,32500,65,3,7
53,Marble,42500,85,3,17
53,Aluminum,8000,8,4,18
53,Gold,3800,19,2,11
53,Gold,40000,8,7,16
53,Marble,94000,94,4,9
53,Copper,31500,21,5,18
53,Gold,57000,38,5,10
53,Sandstone,240000,48,7,10
53,Copper,164000,82,6,13
53,Marble,17200,86,2,2
53,Gold,76000,38,6,2
53,Sandstone,17000,17,4,16
53,Marble,186000,93,6,18
53,Gold,56000,56,4,4
53,Iron,19600,98,2,6
53,Marble,74000,37,6,1
53,Iron,9200,46,2,3
53,Iron,170000,85,6,14
53,Gold,11200,56,2,11
53,Aluminum,15200,76,2,19
53,Sandstone,275000,55,7,3
53,Copper,6000,30,2,7
53,Copper,2000,10,2,15
53,Sandstone,74000,37,6,5
53,Marble,79500,53,5,5
53,Sandstone,8600,43,2,16
53,Iron,185000,37,7,2
53,Copper,5100,51,1,3
53,Sandstone,93000,93,4,1
53,Copper,114000,57,6,1
53,Marble,365000,73,7,12
53,Iron,175000,35,7,4
53,Marble,4000,2,6,7
53,Sandstone,34000,34,4,7
53,Marble,19500,13,5,9
53,Marble,450000,90,7,1
53,Marble,15600,78,2,4
53,Copper,61500,41,5,6
53,Iron,10000,10,4,7
53,Sandstone,134000,67,6,20
53,Sandstone,800,8,1,16
53,Iron,2800,28,1,8
53,Sandstone,17000,34,3,16
53,Sandstone,1600,8,2,3
53,Iron,63000,63,4,16
53,Iron,66000,44,5,20
53,Sandstone,112000,56,6,12
53,Iron,7300,73,1,12
53,Aluminum,81000,81,4,6
53,Aluminum,60000,60,4,5
53,Gold,15000,30,3,11
53,Copper,86000,43,6,6
53,Gold,18000,36,3,3
53,Aluminum,9100,91,1,4
53,Marble,40000,40,4,10
53,Gold,148500,99,5,9
53,Marble,121500,81,5,12
53,Sandstone,48000,96,3,6
53,Gold,185000,37,7,1
53,Marble,40000,80,3,7
53,Sandstone,30000,20,5,15
53,Marble,60000,12,7,12
53,Marble,23000,23,4,1
53,Sandstone,405000,81,7,11
53,Marble,7800,39,2,19
53,Iron,38500,77,3,7
53,Iron,38500,77,3,15
53,Aluminum,102000,68,5,10
53,Aluminum,21000,42,3,6
53,Copper,166000,83,6,13
53,Marble,100000,20,7,1
53,Marble,15000,30,3,8
53,Gold,37000,37,4,10
53,Copper,80000,80,4,20
53,Marble,28000,56,3,1
53,Gold,240000,48,7,17
53,Copper,88000,88,4,2
53,Sandstone,99000,99,4,3
53,Copper,7700,77,1,20
53,Copper,6800,68,1,7
53,Aluminum,305000,61,7,1
53,Copper,1300,13,1,19
53,Iron,205000,41,7,3
53,Copper,118000,59,6,1
53,Copper,43500,29,5,15
53,Sandstone,70000,35,6,2
53,Sandstone,178000,89,6,16
53,Copper,9400,47,2,3
53,Copper,54000,27,6,16
53,Aluminum,8800,44,2,13
53,Aluminum,174000,87,6,6
53,Iron,5000,5,4,2
53,Sandstone,11800,59,2,11
53,Sandstone,430000,86,7,13
53,Sandstone,4500,45,1,8
53,Copper,39000,26,5,12
53,Iron,11000,11,4,6
53,Sandstone,120000,80,5,11
53,Marble,77000,77,4,15
53,Marble,6000,6,4,10
53,Gold,63000,42,5,2
53,Sandstone,11000,55,2,13
53,Gold,130000,26,7,20
53,Aluminum,20000,100,2,19
53,Copper,59000,59,4,1
53,Copper,10200,51,2,2
53,Iron,6100,61,1,4
53,Sandstone,10400,52,2,12
53,Copper,2300,23,1,4
53,Copper,3000,6,3,4
53,Sandstone,5500,55,1,12
53,Aluminum,6000,30,2,4
53,Copper,37000,37,4,4
53,Copper,117000,78,5,14
53,Copper,4000,2,6,7
53,Copper,185000,37,7,2
53,Marble,4000,8,3,19
53,Gold,7400,37,2,7
53,Marble,111000,74,5,20
53,Aluminum,345000,69,7,6
53,Copper,37500,75,3,7
53,Aluminum,230000,46,7,11
53,Gold,4700,47,1,6
53,Gold,7600,38,2,10
53,Copper,200,2,1,5
53,Copper,13000,65,2,11
53,Aluminum,27500,55,3,17
53,Marble,3000,3,4,15
53,Gold,3600,36,1,12
53,Copper,12500,25,3,6
53,Gold,19500,13,5,4
53,Copper,150000,30,7,9
53,Marble,160000,32,7,15
53,Sandstone,60000,40,5,11
53,Sandstone,93000,93,4,11
53,Iron,46000,92,3,14
53,Gold,59000,59,4,12
53,Gold,85000,17,7,2
53,Gold,14400,72,2,19
53,Sandstone,57000,57,4,9
53,Copper,16400,82,2,7
53,Aluminum,8000,4,6,17
53,Iron,430000,86,7,19
53,Marble,43500,87,3,15
53,Gold,11200,56,2,18
53,Marble,9600,96,1,18
53,Sandstone,43500,87,3,11
53,Aluminum,25500,51,3,5
53,Aluminum,39000,26,5,6
53,Gold,1500,15,1,20
53,Aluminum,6000,60,1,13
53,Sandstone,2500,25,1,2
53,Copper,59000,59,4,1
53,Gold,47500,95,3,11
53,Aluminum,43500,87,3,2
53,Iron,235000,47,7,10
53,Aluminum,52000,26,6,9
53,Marble,1800,9,2,20
53,Aluminum,125000,25,7,13
53,Copper,37000,74,3,20
53,Aluminum,97000,97,4,17
53,Sandstone,26000,26,4,10
53,Aluminum,56000,28,6,15
53,Iron,20500,41,3,18
53,Copper,20000,100,2,6
53,Sandstone,44000,88,3,3
53,Aluminum,3600,36,1,8
54,Copper,13500,27,3,17
54,Copper,200000,40,7,10
54,Iron,6000,4,5,13
54,Sandstone,1000,10,1,18
54,Iron,126000,84,5,15
54,Marble,10200,51,2,5
54,Aluminum,7300,73,1,5
54,Gold,380000,76,7,10
54,Sandstone,68000,34,6,20
54,Sandstone,3500,35,1,10
54,Marble,220000,44,7,16
54,Sandstone,10500,7,5,14
54,Gold,108000,72,5,18
54,Gold,170000,85,6,13
54,Iron,475000,95,7,19
54,Gold,2500,5,3,20
54,Aluminum,75000,50,5,19
54,Sandstone,168000,84,6,6
54,Sandstone,8400,42,2,15
54,Sandstone,93000,62,5,19
54,Marble,73000,73,4,8
54,Sandstone,118000,59,6,14
54,Sandstone,150000,30,7,13
54,Iron,800,8,1,15
54,Iron,215000,43,7,1
54,Gold,23000,46,3,4
54,Marble,34500,69,3,14
54,Iron,48000,96,3,11
54,Copper,10000,5,6,19
54,Sandstone,2500,25,1,9
54,Gold,9800,49,2,11
54,Sandstone,18500,37,3,3
54,Sandstone,8000,40,2,11
54,Gold,75000,50,5,20
54,Copper,23000,46,3,5
54,Iron,14000,14,4,7
54,Iron,700,7,1,17
54,Iron,7500,15,3,9
54,Marble,72000,36,6,17
54,Aluminum,12000,12,4,16
54,Copper,8600,86,1,4
54,Aluminum,6400,64,1,18
54,Iron,72000,72,4,17
54,Iron,62000,62,4,11
54,Marble,250000,50,7,12
54,Gold,50000,25,6,14
54,Iron,440000,88,7,12
54,Sandstone,64000,32,6,9
54,Copper,192000,96,6,4
54,Iron,18600,93,2,3
54,Gold,210000,42,7,11
54,Copper,2000,4,3,9
54,Sandstone,120000,24,7,19
54,Marble,120000,60,6,6
54,Iron,84000,84,4,14
54,Marble,22500,15,5,15
54,Gold,46000,92,3,11
54,Marble,72000,48,5,5
54,Aluminum,5000,10,3,14
54,Iron,6600,66,1,2
54,Gold,8200,41,2,6
54,Sandstone,6800,34,2,14
54,Sandstone,14000,70,2,6
54,Copper,89000,89,4,14
54,Copper,10600,53,2,9
54,Gold,1000,1,4,6
54,Copper,5800,58,1,10
54,Iron,9000,6,5,9
54,Sandstone,33000,22,5,13
54,Marble,32500,65,3,5
54,Copper,2000,1,6,18
54,Iron,9000,45,2,12
54,Sandstone,8700,87,1,13
54,Sandstone,400000,80,7,14
54,Gold,121500,81,5,13
54,Iron,200000,100,6,16
54,Sandstone,19800,99,2,11
54,Aluminum,440000,88,7,5
54,Iron,25500,51,3,17
54,Aluminum,29500,59,3,2
54,Iron,9300,93,1,6
54,Aluminum,55000,11,7,12
54,Marble,2200,11,2,14
54,Gold,450000,90,7,17
54,Aluminum,9400,47,2,5
54,Marble,37500,25,5,6
54,Marble,19200,96,2,6
54,Sandstone,80000,80,4,20
54,Marble,176000,88,6,6
54,Aluminum,320000,64,7,15
54,Iron,18000,9,6,11
54,Iron,4000,40,1,3
54,Gold,470000,94,7,20
54,Gold,9400,94,1,17
54,Iron,42000,21,6,12
54,Marble,360000,72,7,9
54,Sandstone,175000,35,7,16
54,Iron,7000,70,1,18
54,Aluminum,11000,22,3,16
54,Aluminum,14000,7,6,19
54,Gold,5600,28,2,20
54,Iron,8000,40,2,15
54,Marble,75000,15,7,2
54,Iron,7300,73,1,15
54,Aluminum,170000,85,6,11
54,Iron,19500,39,3,5
54,Marble,150000,75,6,20
54,Marble,39000,39,4,6
54,Iron,42000,84,3,4
54,Copper,150000,100,5,20
54,Iron,32500,65,3,20
54,Iron,20000,10,6,20
54,Marble,90000,60,5,8
54,Sandstone,18000,90,2,7
54,Aluminum,12500,25,3,20
54,Copper,20500,41,3,14
54,Gold,18800,94,2,2
54,Gold,7000,14,3,20
54,Sandstone,146000,73,6,6
54,Sandstone,300000,60,7,18
54,Marble,10000,50,2,3
54,Copper,14000,70,2,14
54,Copper,24000,12,6,2
54,Aluminum,3000,15,2,3
54,Sandstone,19500,39,3,3
54,Copper,118000,59,6,9
54,Sandstone,26500,53,3,17
54,Marble,132000,66,6,17
54,Gold,34000,17,6,11
54,Marble,3100,31,1,7
54,Aluminum,145500,97,5,18
54,Marble,91500,61,5,15
54,Sandstone,92000,92,4,7
54,Marble,44000,44,4,9
